anime_id;Name;Score;Genres;English name;Japanese name;sypnopsis;Type;Episodes;Aired;Premiered;Producers;Licensors;Studios;Source;Duration;Rating;Ranked;Popularity;Members;Favorites;Watching;Completed;On-Hold;Dropped
15583;Date A Live;722;Sci-Fi, Harem, Comedy, Romance, Mecha, School;Date A Live;デート・ア・ライブ;"Thirty years ago, the Eurasian continent was devastated by a supermassive ""spatial quake""—a phenomenon involving space vibrations of unknown origin—resulting in the deaths of over 150 million people. Since then, these quakes have been plaguing the world intermittently, albeit on a lighter scale. Shidou Itsuka is a seemingly average high school student who lives with his younger sister, Kotori. When an imminent spatial quake threatens the safety of Tengu City, he rushes to save her, only to be caught in the resulting eruption. He discovers a mysterious girl at its source, who is revealed to be a ""Spirit,"" an otherworldly entity whose appearance triggers a spatial quake. Soon after, he becomes embroiled in a skirmish between the girl and the Anti-Spirit Team, a ruthless strike force with the goal of annihilating Spirits. However, there is a third party that believes in saving the spirits: ""Ratatoskr,"" which surprisingly is commanded by Shidou's little sister! Kotori forcibly recruits Shidou after the clash, presenting to him an alternative method of dealing with the danger posed by the Spirits—make them fall in love with him. Now, the fate of the world rests on his dating prowess, as he seeks out Spirits in order to charm them.";TV;12;Apr 6, 2013 to Jun 22, 2013;2013;Kadokawa Shoten, AT-X, Nippon Columbia, Fujimi Shobo;Funimation;AIC PLUS+;Light novel;23 min. per ep.;R - 17+ (violence & profanity);26700;123;725237;14111;26962;541505;12802;21904
15605;Brothers Conflict;613;Harem, Romance, Shoujo;Brothers Conflict;BROTHERS CONFLICT;Ema Hinata is a sweet girl with only her father to call family. One day, she learns that he will be remarrying Miwa Asahina, a wealthy fashion designer. Though she's glad she has a new place to call home, the family she gains is greater than she could ever imagine—Ema now has 13 step-brothers! Wishing to give her father space, she moves into the Sunrise Residence where her brothers live . As she settles in, Ema realizes she may not experience the loving kinship of a family that she has always longed for, as many of her new brothers exhibit feelings toward Ema that aren't just familial. With each brother desiring Ema's attention in his own way, will she be able to work toward a happy ending for all, or will she choose one brother that has stolen her heart?;TV;12;Jul 2, 2013 to Sep 17, 2013;2013;Kadokawa Shoten, Movic, DAX Production, Showgate, NBCUniversal Entertainment Japan;Funimation;Brain's Base;Novel;24 min. per ep.;PG-13 - Teens 13 or older;76780;1045;143313;823;6027;101512;3294;11044
15613;Hakkenden: Touhou Hakken Ibun;744;Action, Demons, Supernatural, Fantasy, Shoujo;Hakkenden -Eight Dogs of the East-;八犬伝 -東方八犬異聞-;The village of Ootsuka—home to Shino Inuzuka, Sousuke Inukawa, and Hamaji—was lit on fire under the preconception that a virus had seen all of its life eradicated. Now surrounded by flames and on the verge of death, the three were approached by a strange man holding a sword. He tells them that they must reach a decision if they want to live. That night changed everything for these children. Five years later, the family of three now lives under the watchful eye of the small Imperial Church in a nearby village. All is fine and dandy until the Church attempts to reclaim the demonic sword of Murasame . To accomplish this, they kidnap Hamaji to lure Shino, now a bearer of Murasame's soul, and Sousuke, who possesses the ability to transform into a dog. The brothers must put their differences aside to rescue their beloved sister from the Church in the Imperial Capital, signalling the beginning of a very difficult journey.;TV;13;Jan 6, 2013 to Mar 31, 2013;2013;Bandai Visual, Frontier Works, Lantis, Movic, DAX Production, Sony PCL;Sentai Filmworks;Studio Deen;Manga;24 min. per ep.;PG-13 - Teens 13 or older;17630;1441;96288;670;5009;50274;3618;4982
15651;Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen;728;Action, Game, Mystery, Shounen;Phi Brain:Puzzle of God 3;ファイ・ブレイン 〜神のパズル 宿敵！レイツェル編;"""Are puzzles really necessary in this world?"" In order to restore Jin's memory, Kaito and his friends go on a puzzle-viewing journey to England. As they're walking through the underground maze beneath the church, where young Kaito and Rook first met Jin, a mysterious girl appears in front of them. Jin calls the girl by the name ""Raetsel"". It seems they know each other. However, she suddenly disappears and takes Jin with her. What's more, the traps in the underground maze are activated and start coming after Kaito and his friends. (Source: www9.nhk.or.jp)";TV;25;Oct 6, 2013 to Mar 23, 2014;2013;NHK;Sentai Filmworks;Sunrise;Original;25 min. per ep.;PG-13 - Teens 13 or older;24390;2892;31633;43;1597;16537;1353;1269
15689;Nekomonogatari: Kuro;798;Comedy, Supernatural, Romance, Ecchi;Nekomonogatari Black;猫物語（黒）;"fter surviving a vampire attack, Koyomi Araragi notices that his friend and savior, Tsubasa Hanekawa, has been acting strange. When he happens to cross paths with her on his way to a bookstore and sees she has a bandage on her face, he knows something must definitely be wrong. Araragi wants to help her, but Hanekawa assures him that her wound is just something she received at home and that he should not concern himself with it. But when a white cat with no tail is hit and killed by a car, the pair bury the creature and the real trouble begins. When Araragi later pays a visit to his friend Meme Oshino and recounts the day's events, he is informed what they have buried is actually an apparition, one perfect for Hanekawa in her current state. Tasked with finding his friend to confirm her safety, he discovers that she has attacked her parents, possessed by the ""Sawari Neko."" Now, it is up to Araragi to help Hanekawa as she once helped him.";TV;4;Dec 31, 2012;2012;Aniplex, Kodansha;Aniplex of America;Shaft;Light novel;24 min. per ep.;R - 17+ (violence & profanity);5660;317;421717;1102;8773;336635;3465;1793
15699;Haiyore! Nyaruko-san W;728;Sci-Fi, Comedy, Parody;Nyaruko:Crawling With Love! Second Season;這いよれ！ニャル子さん W;"Nyaruko still wants Mahiro, as does Hasuta. Kūko wants Nyaruko, but believes both Nyaruko's and Mahiro's ""first time"" belongs to her. Yoriko puts up with all of it and cheerfully runs the house where they all live. Mahiro just wants some sanity. He doesn't want to be the love toy of a Nyarlathotepan, Cthughan, or a shots-like Hasturan. He may or may not hold out. (Source: ANN)";TV;12;Apr 8, 2013 to Jul 1, 2013;2013;Avex Entertainment, Sotsu, DIVE II Entertainment;NIS America, Inc.;Xebec;Light novel;24 min. per ep.;PG-13 - Teens 13 or older;24420;1010;147938;307;5869;104404;3528;3520
15787;Backstage Idol Story;651;Music;Unknown;バックステージ・アイドル・ストーリー;BiS (Brand-new idol society) is a real idol group in Japan that gets animated! The anime is composed of two segments. The first one is dressing room talk such as about what to do with rambunctious fans and how annoying it is to have to deal with worn out underwear and menstruation. The second one is composed of an ad-lib talk round-table talk with an invited guest.;TV;8;Oct 11, 2012 to Nov 29, 2012;2012;Unknown;Unknown;Unknown;Unknown;10 min. per ep.;PG-13 - Teens 13 or older;133700;11803;570;1;34;101;16;77
15793;Senki Zesshou Symphogear G;746;Action, Music, Sci-Fi;Symphogear G;戦姫絶唱シンフォギアG;Three months after a Lunar Attack which nearly caused Earth's destruction, Hibiki Tachibana, Tsubasa Kazanari, and Chris Yukine continue to fight the Noise—a mysterious alien threat—using powerful armor known as Symphogear. After defending an American convoy from a Noise attack, Hibiki and Chris race toward the Queens of Music concert hall to attend one of Tsubasa's concerts. Meanwhile, Tsubasa and rising international superstar Maria Cadenzavna Eve deliver an amazing performance that is broadcast throughout the entire world. Just as the concert is about to conclude, a group of Noise suddenly appear, plunging the hall into chaos. Amidst the panic, Maria declares war against the world as the successor of Finé—Chris' former mistress—and her allies Kirika Akatsuki and Shirabe Tsukuyomi reveal Symphogear powers of their own. After initiating a skirmish with Tsubasa and her teammates, they retreat mysteriously, leaving the three friends bewildered as to what their true intentions could be.;TV;13;Jul 5, 2013 to Sep 27, 2013;2013;Starchild Records, Memory-Tech, Dwango, Bushiroad, Good Smile Company, Kinyosha;Unknown;Satelight;Original;23 min. per ep.;PG-13 - Teens 13 or older;17080;2277;49269;574;2458;30970;1320;1260
15809;Hataraku Maou-sama!;783;Comedy, Demons, Supernatural, Romance, Fantasy;The Devil is a Part-Timer!;はたらく魔王さま!;Striking fear into the hearts of mortals, the Demon Lord Satan begins to conquer the land of Ente Isla with his vast demon armies. However, while embarking on this brutal quest to take over the continent, his efforts are foiled by the hero Emilia, forcing Satan to make his swift retreat through a dimensional portal only to land in the human world. Along with his loyal general Alsiel, the demon finds himself stranded in modern-day Tokyo and vows to return and complete his subjugation of Ente Isla—that is, if they can find a way back! Powerless in a world without magic, Satan assumes the guise of a human named Sadao Maou and begins working at MgRonald's—a local fast-food restaurant—to make ends meet. He soon realizes that his goal of conquering Ente Isla is just not enough as he grows determined to climb the corporate ladder and become the ruler of Earth, one satisfied customer at a time! Whether it's part-time work, household chores, or simply trying to pay the rent on time, Hataraku Maou-sama! presents a hilarious view of the most mundane aspects of everyday life, all through the eyes of a hapless demon lord.;TV;13;Apr 4, 2013 to Jun 27, 2013;2013;Sotsu, Lantis, Pony Canyon, Magic Capsule, Infinite;Funimation;White Fox;Light novel;24 min. per ep.;PG-13 - Teens 13 or older;7760;62;1061216;9596;39724;839612;20128;16062
15863;Ginga Kikoutai Majestic Prince;736;Action, Mecha, School, Sci-Fi, Seinen, Space;Majestic Prince;銀河機攻隊 マジェスティックプリンス;"In the latter half of 21st century, humans leave the Earth and begin to live in space. In order to adapt to the environment in space and deal with the hostile aliens in Jupiter, genetically engineered children called ""Princes"" are artificially raised and trained to be pilots of armed robots ""AHSMB (Advanced High Standard Multipurpose Battle Device). This is a story about one of the teenage ""Princes,"" Hitachi O Izuru, who studies in an academic city Grandzehle. (Source: MAL News)";TV;24;Apr 4, 2013 to Sep 19, 2013;2013;TV Tokyo, Sotsu, Kadokawa Shoten, KlockWorx, Bandai Namco Games, TOHO animation;Sentai Filmworks;Doga Kobo, Orange;Manga;23 min. per ep.;PG-13 - Teens 13 or older;20620;2279;49347;161;3830;25316;2449;4181
